#points 40
#t[s] lat long ADCdruck ADCdruck_stddev temp temp_stdev temp_records
52051.3025 51.7167898965921 9.96383000000047 1701.025 10.4366840998444 18.413425 0.266563637570397 20.0
52051.5025 51.7167898965921 9.96383000000047 1681.175 6.71895639218986 18.504305 0.49108867272115 20.0
52051.7025 51.7167898965921 9.96383000000047 1665.475 9.32734554954388 18.43766 0.287735521616351 20.0
52051.9025 51.7167898965921 9.96383000000047 1645.5 6.26498204307083 18.2366705882353 0.19257428441294 17.0
52052.1025 51.7167898965921 9.96383000000047 1632.3 6.74981481227862 18.443715 0.243158202154081 20.0
52052.3025 51.7167898965921 9.96383000000047 1617.625 8.95178054913696 18.37708 0.25094587384478 20.0
52052.5025 51.7167898965921 9.96383000000047 1592.325 8.25041665614305 18.6207555555556 0.484465957091007 18.0
52052.7025 51.7167898965921 9.96383000000047 1570.425 10.8302527671359 18.437655 0.21809277951132 20.0
52052.9025 51.7167898965921 9.96383000000047 1552.575 7.49962499060963 18.39526 0.202287309043039 20.0
52053.1025 51.7167898965921 9.96383000000047 1534.675 7.76655489905033 18.57094 0.271195196122367 20.0
52053.3025 51.7167898965921 9.96383000000047 1516.15 23.4131907265917 18.54064 0.189531293985525 20.0
52053.5025 51.7167898965921 9.96383000000047 1494.275 5.6612167420038 18.613335 0.231387223663329 20.0
52053.7025 51.7167898965921 9.96383000000047 1467.325 10.1842709606466 18.66787 0.252684352700454 20.0
52053.9025 51.7167898965921 9.96383000000047 1447.475 8.42017666087061 18.78903 0.277623347540716 20.0
52054.1025 51.7167898965921 9.96383000000047 1429.125 6.88907649834817 18.734505 0.246756488212129 20.0
52054.3025 51.7167898965921 9.96383000000047 1408.475 13.2022488614697 18.583045 0.252975812034974 20.0
52054.5025 51.7167898965921 9.96383000000047 1377.875 8.57084447415149 18.758735 0.288945564553023 20.0
52054.7025 51.7167898965921 9.96383000000047 1356.225 6.01451369606695 18.83143 0.200116021596704 20.0
52054.9025 51.7167898965921 9.96383000000047 1336.425 11.159945116355 19.2067263157895 0.401835514715253 19.0
52055.1025 51.7167898965921 9.96383000000047 1315.625 7.55211063213765 19.485725 0.333773764510044 20.0
52055.3025 51.7167898965921 9.96383000000047 1289.825 9.38852357934495 19.843175 0.218784114767772 20.0
52055.5025 51.7167898965921 9.96383000000047 1280.375 5.23300821706854 19.96437 0.215409893226358 20.0
52055.7025 51.7167898965921 9.96383000000047 1279.0 6.1073725938448 19.8891 0.23031524619851 19.0
52055.9025 51.7167898965921 9.96383000000047 1277.65 6.09323395248462 19.86741 0.243560727335021 20.0
52056.1025 51.7167898965921 9.96383000000047 1279.275 5.28671684506093 19.75835 0.228305224425629 20.0


52225.1025 51.7163 9.96478 1287.8 6.63777071011465 19.564505 0.58603544984486 20.0
52225.3025 51.7163 9.96478 1303.875 7.46722003157178 20.37034 0.16018846525308 20.0
52225.5025 51.7163 9.96478 1324.85 7.29914378542557 20.26127 0.284911265308798 20.0
52225.7025 51.7163 9.96478 1331.175 6.68912363467811 19.55237 0.277897371524416 20.0
52225.9025 51.7163 9.96478 1331.5 15.0582203463756 19.1133235294118 0.224710801147682 17.0
52226.1025 51.7163 9.96478 1333.425 4.36971108885959 19.27369 0.34592017561872 20.0
52226.3025 51.7163 9.96478 1334.1 5.89830484124635 19.243385 0.298959571305308 20.0
52226.5025 51.7163 9.96478 1335.0 5.8949130612758 19.261555 0.328288329787976 20.0
52226.7025 51.7163 9.96478 1333.775 5.66783688894315 19.207045 0.214978332571241 20.0
52226.9025 51.7163 9.96478 1334.925 7.35998471466184 19.231275 0.196407955223569 20.0
52227.1025 51.7163 9.96478 1335.4 5.92790013410293 19.34638 0.195002611777727 20.0
52227.3025 51.7163 9.96478 1336.375 5.57533631273425 19.3073444444444 0.322019609862565 18.0
52227.5025 51.7163 9.96478 1334.025 4.8604912302837 19.2555 0.268961497244764 20.0
52227.7025 51.7163 9.96478 1333.45 6.3124876237436 19.303975 0.226282281398945 20.0


52941.1025 51.7219999999998 9.96259999999996 1279.525 6.48840311631127 19.346385 0.195002300692336 20.0
52941.3025 51.7219999999998 9.96259999999996 1288.775 5.05216537729829 19.679595 0.252066156941114 20.0
52941.5025 51.7219999999998 9.96259999999996 1296.625 5.55287087911227 19.685645 0.242044996798408 20.0
52941.7025 51.7219999999998 9.96259999999996 1298.15 6.86494719569723 19.73411 0.138676057414995 20.0
52941.9025 51.7219999999998 9.96259999999996 1299.775 5.42442393254289 19.746255 0.277389243618452 20.0
52942.1025 51.7219999999998 9.96259999999996 1301.75 15.6903632845132 19.64931 0.164367557322717 20.0
52942.3025 51.7219999999998 9.96259999999996 1327.15 9.47509894405426 19.528135 0.274704863945201 20.0
52942.5025 51.7219999999998 9.96259999999996 1357.025 24.7411474066968 18.789035 0.476251529419841 20.0
52942.7025 51.7219999999998 9.96259999999996 1372.725 7.9435115031215 18.49217 0.360391866029005 20.0
52942.9025 51.7219999999998 9.96259999999996 1387.5 4.70637865029014 18.486115 0.320557340073114 20.0
52943.1025 51.7219999999998 9.96259999999996 1401.225 18.1693251113068 18.407365 0.355878277329336 20.0
52943.3025 51.7219999999998 9.96259999999996 1419.7 6.55820097282855 18.40736 0.330203819480958 20.0
52943.5025 51.7219999999998 9.96259999999996 1432.95 7.31761573190815 18.6965631578947 0.545910924110898 19.0
52943.7025 51.7219999999998 9.96259999999996 1449.0 4.92442890089805 18.510345 0.2831155532193 20.0
52943.9025 51.7219999999998 9.96259999999996 1453.875 5.20666639991463 18.498235 0.183341809947264 20.0
52944.1025 51.7219999999998 9.96259999999996 1456.925 5.22679395040236 18.3266894736842 0.269632365491456 19.0
52944.3025 51.7219999999998 9.96259999999996 1462.55 4.96965793593907 18.413425 0.279975629072887 20.0
52944.5025 51.7219999999998 9.96259999999996 1471.575 5.46757487371534 18.425535 0.249786229153497 20.0
52944.7025 51.7219999999998 9.96259999999996 1483.325 5.14483964763428 18.455815 0.219664415130751 20.0
52944.9025 51.7219999999998 9.96259999999996 1493.05 7.72317939714134 18.2572555555556 0.175523348311251 18.0
52945.1025 51.7219999999998 9.96259999999996 1501.225 5.77272682536742 18.43766 0.18533890147479 20.0
52945.3025 51.7219999999998 9.96259999999996 1515.125 6.0917464655056 18.231685 0.191190489498785 20.0
52945.5025 51.7219999999998 9.96259999999996 1532.75 6.66989505163415 18.5332388888889 0.539046905956219 18.0
52945.7025 51.7219999999998 9.96259999999996 1539.225 4.70365549340043 18.20139 0.233932103183322 20.0
52945.9025 51.7219999999998 9.96259999999996 1539.625 5.28056578407152 18.1697555555556 0.146405586650105 18.0
52946.1025 51.7219999999998 9.96259999999996 1544.125 5.51446960276451 18.249865 0.164686718574223 20.0
52946.3025 51.7219999999998 9.96259999999996 1555.7 8.20426718236249 18.140815 0.230763847417245 20.0
52946.5025 51.7219999999998 9.96259999999996 1582.15 7.80560695908767 18.219565 0.118736975179413 20.0
52946.7025 51.7219999999998 9.96259999999996 1595.7 6.92170499224601 18.23774 0.204454203673597 20.0
52946.9025 51.7219999999998 9.96259999999996 1611.5 7.11336769751804 18.177165 0.185647462344486 20.0
52947.1025 51.7219999999998 9.96259999999996 1619.825 6.97813549595898 18.11658 0.204449462214697 20.0
52947.3025 51.7219999999998 9.96259999999996 1630.125 7.13508058817935 18.5180052631579 0.622591951757577 19.0
